target,date,sample_count,top10_count,top50_count,ic,rank_ic,universe_mean_target,top10_mean_target,top50_mean_target,top10_excess_target,top50_excess_target
Y_future_5d_return,2025-08-28,100,10,50,0.16299601405467068,-0.20426042604260425,-0.023651058072206785,-0.04739007397181514,-0.029558360975117944,-0.023739015899608355,-0.005907302902911159
Y_future_5d_return,2025-08-29,100,10,50,0.12589817914276494,-0.024338433843384338,-0.0037431823231532896,0.01386693825762227,-0.006334042882214755,0.01761012058077556,-0.0025908605590614655
Y_future_5d_return,2025-09-01,100,10,50,0.35106511578037364,0.20613879813653227,-0.006521800180935643,-0.001483368798685171,-0.0029928378462950023,0.005038431382250472,0.0035289623346406404
Y_future_5d_return,2025-09-02,100,10,50,0.04897443036824918,-0.1735493549354935,-0.003298190055117606,-0.01468020442043928,-0.00462970118400642,-0.011382014365321673,-0.0013315111288888142
Y_future_5d_return,2025-09-03,100,10,50,0.04683916536816046,-0.12918246844576808,0.006775481530297886,0.00394737794519007,0.004017121137304891,-0.0028281035851078166,-0.0027583603929929954
Y_future_5d_return,2025-09-04,100,10,50,0.5435423524335574,0.4675907590759076,0.05001004775036975,0.09726741837693811,0.06243875040415846,0.04725737062656837,0.01242870265378871
Y_future_5d_return,2025-09-05,100,10,50,-0.21646765863719825,-0.10569456945694569,0.021110032257954575,0.02183791697490271,0.01873252505927516,0.0007278847169481344,-0.002377507198679414
Y_future_5d_return,2025-09-08,100,10,50,-0.00920589394283604,0.16027602760276025,0.01631425438373725,0.028177340114116507,0.020491071402230627,0.011863085730379256,0.004176817018493376
Y_future_5d_return,2025-09-09,100,10,50,0.38679193263433903,0.2026042604260426,0.02680081338546864,0.07647730834763303,0.032400645755035075,0.04967649496216439,0.0055998323695664355
Y_future_5d_return,2025-09-10,100,10,50,0.11017139901702873,0.10909090909090907,0.03096956149025286,0.060656341959049696,0.034934479158424604,0.029686780468796838,0.0039649176681717455
Y_future_5d_return,2025-09-11,100,10,50,-0.16256813543231785,-0.1549041376076049,0.0008578765505190613,0.0008084810356925896,-0.0016553095224676245,-4.939551482647164e-05,-0.002513186072986686
Y_future_5d_return,2025-09-12,100,10,50,0.09923351140834794,0.13796579657965793,0.0007077603238849514,0.013930239813070858,0.0016702630045968242,0.013222479489185906,0.0009625026807118728
Y_future_5d_return,2025-09-15,100,10,50,0.14110621072568594,0.11897989798979897,0.0030875465356762066,0.03689240223926547,0.0070623033277116875,0.033804855703589265,0.003974756792035481
Y_future_5d_return,2025-09-16,100,10,50,0.01744000502998749,0.12165616561656165,-0.003398402018669491,0.012683198023547577,-0.002542913815831838,0.016081600042217068,0.0008554882028376531
Y_future_5d_return,2025-09-17,100,10,50,-0.07327321875457893,-0.015157515751575154,0.0028480376104745497,0.0034242196776304,0.002800715387164986,0.0005761820671558505,-4.73222233095638e-05
Y_future_5d_return,2025-09-18,100,10,50,-0.08121647244991757,0.1632662858357701,0.016541827761433103,0.02194479956574972,0.02059036785668005,0.005402971804316616,0.004048540095246949
Y_future_5d_return,2025-09-19,100,10,50,0.2235312610008174,0.33078407076077704,0.005807320104548197,0.022220310786256824,0.012484482253088215,0.016412990681708626,0.006677162148540018
Y_future_5d_return,2025-09-22,100,10,50,0.11650927307272901,0.2057485748574857,0.014160335603830154,0.028641043015888556,0.01731100899331836,0.014480707412058402,0.003150673389488207
Y_future_5d_return,2025-09-23,100,10,50,0.15314651403434273,0.2360103090628956,0.02509134980546809,0.032221558067338354,0.02823954292874425,0.007130208261870264,0.0031481931232761606
Y_future_5d_return,2025-09-24,100,10,50,-0.016244420810172567,0.0390999099909991,0.027728106005185195,0.02710788067828171,0.028262078193993914,-0.0006202253269034855,0.0005339721888087193
Y_future_5d_return,2025-09-25,100,10,50,-0.017632044837180626,0.02987098709870987,0.002813182997016313,-0.0010160982058843699,-0.0015268712868575219,-0.0038292812029006827,-0.0043400542838738345
Y_future_5d_return,2025-09-26,100,10,50,-0.09192960561299604,-0.12583673635446235,0.008729229309421788,0.014598477417329,0.00472975920698312,0.0058692481079072115,-0.003999470102438668
Y_future_5d_return,2025-09-29,100,10,50,-0.021979704218653733,-0.042136340043214086,-0.01913530283912608,-0.04526734521823274,-0.022748584191815274,-0.026132042379106657,-0.0036132813526891933
Y_future_5d_return,2025-09-30,100,10,50,-0.02218676149867987,-0.035559555955595554,-0.012034480401298998,-0.03796547706316825,-0.010843564243858232,-0.025930996661869255,0.0011909161574407655
Y_future_5d_return,2025-10-09,100,10,50,0.14456552126676775,0.029546954695469547,-0.02658740919568865,-0.02020954682802821,-0.02694292009620805,0.006377862367660438,-0.00035551090051940196
Y_future_5d_return,2025-10-10,100,10,50,-0.35587352907094993,-0.43440744074407434,-0.029273278221825415,-0.04725013810801857,-0.041129028347272986,-0.017976859886193155,-0.01185575012544757
Y_future_5d_return,2025-10-13,100,10,50,-0.1270861991236771,-0.18514251425142514,-0.016325859367716748,-0.04417891848598234,-0.022596811516246474,-0.027853059118265595,-0.0062709521485297265
Y_future_5d_return,2025-10-14,100,10,50,0.24090517827227975,0.3258935670388717,0.013732372406313531,0.02311197930194605,0.020067887202902934,0.009379606895632518,0.0063355147965894025
Y_future_5d_return,2025-10-15,100,10,50,0.002437880257916833,0.13246924692469245,-0.006323983206221381,-2.63371566829396e-05,-0.00619713839497209,0.0062976460495384416,0.00012684481124929092
Y_future_5d_return,2025-10-16,100,10,50,0.09752524293655909,0.1921397903992758,-0.00557047137809781,-0.009988458552674481,-0.002089716762831658,-0.004417987174576672,0.003480754615266152
Y_future_5d_return,2025-10-17,100,10,50,0.004183014524734223,0.1263006300630063,0.030114869056323813,0.016109749872516326,0.033773380477219256,-0.014005119183807486,0.003658511420895443
Y_future_5d_return,2025-10-20,100,10,50,-0.21960943653562595,-0.14797479747974795,0.03502683665234746,0.013050462355149117,0.029579844428490692,-0.021976374297198342,-0.005446992223856768
Y_future_5d_return,2025-10-21,100,10,50,0.10277495275025657,-0.0009660995082536978,0.014014969360347155,0.034461376204216534,0.013843903900467656,0.020446406843869377,-0.00017106545987949882
Y_future_5d_return,2025-10-22,100,10,50,0.024305674707161214,-0.1198079807980798,0.03260847474762308,0.02310474265905804,0.02654375439762263,-0.009503732088565042,-0.006064720350000451
Y_future_5d_return,2025-10-23,100,10,50,0.07131082309281592,-0.07294329432943293,0.020341677835715326,0.03538362611942095,0.01958148011800342,0.015041948283705621,-0.0007601977177119044
Y_future_5d_return,2025-10-24,100,10,50,0.1631896049018503,-0.009372965415479976,0.002407388176316674,0.00496235157345446,0.002087911973911604,0.0025549633971377866,-0.00031947620240506966
Y_future_5d_return,2025-10-27,100,10,50,0.20877929280841545,0.276051605160516,-0.005617733430310103,0.0023279577877689207,0.004044120751503904,0.007945691218079025,0.009661854181814008
Y_future_5d_return,2025-10-28,100,10,50,0.09041600225272123,0.13864986498649862,-0.011834679012762068,-0.014347647147430328,-0.010016642367928728,-0.00251296813466826,0.0018180366448333398
Y_future_5d_return,2025-10-29,100,10,50,0.10634967033970755,0.23224722472247222,-0.022950013737671793,-0.03192848454305196,-0.017437390692923813,-0.008978470805380164,0.005512623044747981
Y_future_5d_return,2025-10-30,100,10,50,-0.08288803417901074,-0.03334633503856281,0.0004158440039817589,-0.011403159459467859,0.0009423643983681321,-0.011819003463449619,0.0005265203943863732
Y_future_5d_return,2025-10-31,100,10,50,-0.008257931656836949,0.042124212421242126,0.001866992810504563,-0.014700713010710539,0.004864745395047474,-0.0165677058212151,0.002997752584542911
Y_future_5d_return,2025-11-03,100,10,50,0.11530632974886842,0.16144014401440143,0.003862316869518176,-0.002361389260614701,0.006931196640287162,-0.006223706130132877,0.0030688797707689864
Y_future_5d_return,2025-11-04,100,10,50,0.018345291642101854,-0.07062706270627062,0.00977254945455851,0.01320928508338702,0.008913017815077728,0.00343673562882851,-0.0008595316394807827
Y_future_5d_return,2025-11-05,100,10,50,0.15385918663527343,0.07149114911491147,0.009905392470204688,0.01558892990728791,0.012363464236292827,0.005683537437083221,0.0024580717660881383
Y_future_5d_return,2025-11-06,100,10,50,0.2978519639198874,0.3122592259225922,0.006901949965381492,0.01837227072762488,0.012517166413474693,0.011470320762243389,0.0056152164480932016
Y_future_5d_return,2025-11-07,100,10,50,0.08547428598549024,0.12596497439292936,-0.004465756747918481,0.0018327314431860816,-0.0010258907899373592,0.006298488191104562,0.003439865957981122
Y_future_5d_return,2025-11-10,100,10,50,0.0033622956746508755,-0.028808967323764,-0.01501125183132371,-0.0170718459606512,-0.01582676745912934,-0.0020605941293274904,-0.0008155156278056314
Y_future_5d_return,2025-11-11,100,10,50,0.005251924397339811,-0.0052925292529252925,-0.01762663727322753,-0.02836863297593383,-0.01744222557349069,-0.0107419957027063,0.0001844116997368403
Y_future_5d_return,2025-11-12,100,10,50,-0.2562736928998512,0.009192919291929192,-0.018752333277690724,-0.02314408673174537,-0.019453777982023537,-0.004391753454054646,-0.0007014447043328133
Y_future_5d_return,2025-11-13,100,10,50,-0.0653992385928172,0.13459345934593459,-0.033148968299702514,-0.034003837372105425,-0.031134325133309028,-0.0008548690724029112,0.002014643166393486
Y_future_5d_return,2025-11-14,100,10,50,0.11824408790846631,0.10480648064806479,-0.04428228666706271,-0.047966910916430856,-0.04290861916482175,-0.0036846242493681486,0.0013736675022409592
Y_future_5d_return,2025-11-17,100,10,50,0.26726238891782567,0.09917791779177917,-0.03510926101604074,-0.0329297624984157,-0.03319750532598197,0.002179498517625042,0.0019117556900587682
Y_future_5d_return,2025-11-18,100,10,50,0.045970616768466754,0.06598259825982598,-0.01620826502591517,-0.01900902811232315,-0.017654494580384636,-0.0028007630864079827,-0.0014462295544694671
Y_future_5d_return,2025-11-19,100,10,50,0.14305733968299586,-0.06130213021302129,-0.009629178574406027,-0.00502388847709386,-0.00861455633096643,0.004605290097312167,0.0010146222434395964
Y_future_5d_return,2025-11-20,100,10,50,-0.004398177786791017,-0.12428442844284426,-0.006513908121783308,-0.0005956491069950797,-0.00577778988427146,0.005918259014788228,0.0007361182375118479
Y_future_5d_return,2025-11-21,100,10,50,0.030241298894676152,0.0919051905190519,0.025513513312963212,0.03162728800892372,0.026867072708678736,0.006113774695960507,0.0013535593957155236
Y_future_5d_return,2025-11-24,100,10,50,-0.021223740236311916,0.0989138913891389,0.028931477576815832,0.055265265654990105,0.031687879333285894,0.026333788078174273,0.0027564017564700623
Y_future_5d_return,2025-11-25,100,10,50,-0.23600049833218414,-0.10333033303330331,0.012020717164687342,0.01145192777424832,0.010755247317595938,-0.0005687893904390215,-0.001265469847091404
Y_future_5d_return,2025-11-26,100,10,50,-5.29295793548674e-05,0.1069465447994035,0.00034766123930468596,0.003913635679414479,0.0032770781080112376,0.003565974440109793,0.002929416868706552
Y_future_5d_return,2025-11-27,100,10,50,-0.030438450903101037,0.08753727895314486,0.004891099411589602,0.01175272337734331,0.005380515458795616,0.006861623965753709,0.0004894160472060137
Y_future_5d_return,2025-11-28,100,10,50,0.056651907722462896,0.0499911490885811,0.007447249220718207,0.00541802052004484,0.008053521363357314,-0.0020292287006733675,0.0006062721426391068
Y_future_5d_return,2025-12-01,100,10,50,-0.337207105493197,-0.20764476447644764,0.0050560477436186945,-0.0034006888285795997,0.002978704591811398,-0.008456736572198295,-0.0020773431518072965
Y_future_5d_return,2025-12-02,100,10,50,-0.3967445535562617,-0.3570307741713464,0.0042171525173812395,-0.005079496998290059,-0.0030216967995383348,-0.009296649515671298,-0.007238849316919574
Y_future_5d_return,2025-12-03,100,10,50,-0.3693887045391006,-0.35811581158115807,0.010392734200995653,-0.00231825376571951,0.0023361464140876833,-0.012710987966715163,-0.00805658778690797
Y_future_5d_return,2025-12-04,100,10,50,-0.24284259896191646,-0.17417994053465893,-0.0019015942256096724,-0.009145626635943281,-0.004169763424490448,-0.007244032410333608,-0.0022681691988807756
Y_future_5d_return,2025-12-05,100,10,50,-0.4462655643463463,-0.34314534397197344,-0.0021912406369357477,-0.01202505834692417,-0.007256890970125638,-0.009833817709988422,-0.00506565033318989
Y_future_5d_return,2025-12-08,100,10,50,0.07726246036962432,0.19085508550855085,-0.01499878731438949,-0.02072362051773087,-0.01325230656417627,-0.0057248332033413805,0.0017464807502132196
Y_future_5d_return,2025-12-09,100,10,50,0.11751207714650036,0.19829582958295827,-0.022308619720019983,-0.03399128513464146,-0.018402436564545252,-0.011682665414621478,0.003906183155474731
Y_future_5d_return,2025-12-10,100,10,50,0.18675392442499567,0.21178517851785175,-0.009048106734377642,-0.01235550839123822,-0.006199631855717206,-0.003307401656860578,0.0028484748786604362
Y_future_5d_return,2025-12-11,100,10,50,-0.061199492747231896,-0.014089578033754343,-0.005347581314461904,-0.01528838021885243,-0.00505262610438308,-0.009940798904390525,0.0002949552100788245
Y_future_5d_return,2025-12-12,100,10,50,0.1695320361443617,0.16171065619831618,-0.006100580887920402,-0.006326253577026361,-0.003684425809149752,-0.00022567268910595947,0.00241615507877065
Y_future_5d_return,2025-12-15,100,10,50,0.06340738438698135,-0.024998499849984996,0.009647787754134857,0.01434885924191471,0.008841102365025921,0.004701071487779854,-0.0008066853891089357
Y_future_5d_return,2025-12-16,100,10,50,0.18696062859939783,0.23126312631263124,0.02473464385251186,0.038632855648575916,0.0291781288119748,0.013898211796064056,0.004443484959462941
Y_future_5d_return,2025-12-17,100,10,50,-0.14287225689745042,-0.11107744097692053,0.014311242348144964,0.014017733798736432,0.012817003196382414,-0.0002935085494085322,-0.00149423915176255
Y_future_5d_return,2025-12-18,100,10,50,-0.042171174946213016,-0.0611402974509126,0.022973150946903803,0.02605077631198091,0.023889086187738617,0.003077625365077108,0.0009159352408348136
Y_future_5d_return,2025-12-19,100,10,50,-0.03288880937942095,-0.013418146927664956,0.01953608948028165,0.020006381139927983,0.01862685111058532,0.00047029165964633177,-0.0009092383696963323
Y_future_5d_return,2025-12-22,100,10,50,-0.09431235034529663,0.03239123912391239,0.005809701028851833,-0.00026644490839560045,0.0064138857096984825,-0.006076145937247433,0.0006041846808466497
Y_future_5d_return,2025-12-23,100,10,50,-0.039973524061066135,-0.031371513611783516,0.007977125361834947,0.01258682959950096,0.009419742754366694,0.004609704237666013,0.001442617392531747
Y_future_5d_return,2025-12-24,100,10,50,0.05870684791266152,0.16581507895387845,-0.0010544215048846318,-0.003510977520885189,0.0006629967344432158,-0.002456556016000557,0.0017174182393278475
Y_future_5d_return,2025-12-25,100,10,50,0.00712156672745007,-0.021974197419741968,0.018428170733858263,0.025019202997012678,0.01802876770514253,0.006591032263154415,-0.0003994030287157342
Y_future_5d_return,2025-12-26,100,10,50,-0.035088757959292546,0.029018901890189013,0.028795560821819412,0.020290042860073448,0.02846718665119138,-0.008505517961745965,-0.00032837417062803187
Y_future_5d_return,2025-12-29,100,10,50,-0.27668303532684685,-0.09739032337603107,0.03527176191028342,0.0353952785763146,0.03225842857892962,0.00012351666603118566,-0.0030133333313537985
Y_future_5d_return,2025-12-30,100,10,50,-0.16180767930359335,-0.08408066030839015,0.030723878870225922,0.026748001683040673,0.02912359217347317,-0.003975877187185249,-0.001600286696752752
